account_number,predicted_probability
103269,0.24423659720589871
103270,0.3992351293335791
103271,0.45048067952074117
103272,0.46012756741516864
103273,0.5762777004017646
103274,0.45374773015255215
103275,0.5895706668984209
103276,0.10861269994029583
103277,0.13554755272413485
103278,0.15540711384134479
103279,0.4784732077806212
103280,0.20942609143457105
103281,0.45715198194523643
103282,0.6609668318248145
103283,0.4626775232509676
103284,0.4141590897746597
103285,0.354478069743635
103286,0.46490022015587174
103287,0.5661436473575776
103288,0.006599797581061962
103289,0.2673860079519427
103290,0.10150155887313926
103291,0.00016371305023366313
103292,0.14884809851130953
103293,0.08781646407770607
103294,0.5479174745921493
103295,0.003839759550489519
103296,0.45721069287078653
103297,0.4128312143905239
103298,0.9621316148868845
103299,0.01029533816050003
103300,0.42999218801045996
103301,0.05294483341222985
103302,0.4164837356222058
103303,0.30917378970403897
103304,0.4670659325968279
103305,0.3786130446480212
103306,0.22016472507018614
103307,0.902637243993876
103308,0.017347396538060618
103309,0.40570271187779605
103310,0.01847066274279406
103311,0.40039274193674346
103312,0.5411161174987221
103313,0.024807313497649867
103314,1.2853359182084062e-06
103315,0.5695806439686965
103316,0.3106635401504376
103317,0.47695239282932267
103318,0.34805421985881463
103319,0.4692089328812739
103320,0.10426726487694894
103321,0.2221018956073938
103322,0.4494632802409914
103323,0.6233811334965152
103324,0.4269157903928877
103325,0.021624272848399354
103326,0.8325788030244011
103327,0.2174066078561038
103328,0.503794485236171
103329,0.6145027562847445
103330,0.4561662895591091
103331,0.008523184530739329
103332,0.0020715007818215376
103333,0.46024743559471076
103334,0.05503407921877255
103335,0.2020395797540016
103336,0.007438411164078295
103337,0.5343175131876481
103338,0.23874744851315674
103339,0.3298766414617826
103340,0.5588722949503452
103341,0.5438968257243875
103342,0.5092306749837446
103343,0.7365854336237283
103344,0.5147388296805315
103345,0.5750500095015667
103346,0.04502350363963737
103347,0.37965574819187986
103348,0.0012970882073099791
103349,0.016884089603319358
103350,0.44264689823712
103351,0.24718582860601057
103352,0.2155420434329123
103353,0.5472943451164837
103354,0.1801638123956145
103355,0.4136215631931834
103356,0.3409716367983631
103357,0.2898914840665086
103358,0.40704867856254745
103359,0.003362189236183927
103360,0.3534763260648876
103361,0.3764779561515293
103362,0.51699040820608
103363,0.3423897884604994
103364,0.46620307730518806
103365,0.17752812433954399
103366,0.47901501932269513
103367,0.056562646046230326
103368,0.2870072908497244
103369,0.2079878527716142
103370,0.2614458117650489
103371,0.342747962042872
103372,0.46840417747091817
103373,0.4596274598138851
103374,0.36285545739315095
103375,0.22742060604367723
103376,0.492626282919348
103377,0.03182075456804529
103378,0.4154235241155449
103379,0.31297680381616017
103380,0.17936994391695488
103381,0.43456766716290596
103382,0.05640604436055582
103383,0.257709915298806
103384,0.24859252413406197
103385,0.14595830760262235
103386,0.4325525857939203
103387,0.45669764181689315
103388,0.4338277661470927
103389,0.3667225148048997
103390,0.023357105296969938
103391,0.01861408575716039
103392,0.09951481468226445
103393,0.16641215417808894
103394,0.7097888101364191
103395,0.04824309769101822
103396,0.19374162348760018
103397,0.16558922385666575
103398,0.43690510106625985
103399,0.7313288387033233
103400,0.2213866882776611
103401,0.1849366627244202
103402,0.16874781507594255
103403,0.09356822889009134
103404,0.5363973064484566
103405,0.48958834525246075
103406,0.24330850338807966
103407,0.37782946399105277
103408,0.9121368404904076
103409,0.5689247400331039
103410,0.0004590032776643449
103411,0.37364347330896125
103412,0.5222509482570855
103413,0.4493164997146776
103414,0.45458144330467637
103415,0.49643397430101716
103416,0.6128655468105374
103417,0.23520325878350126
103418,0.6691391361055267
103419,0.0869690197570499
103420,0.008293603477252507
103421,0.4807006005623102
103422,0.48372595672725327
103423,0.28439628893864927
103424,0.12551499983937503
103425,0.23669606110411545
103426,0.06301951169411096
103427,0.20729513285596085
103428,0.05287548056407946
103429,0.5205120883000383
103430,0.46027936188508023
103431,0.581210382432113
103432,0.42477095659156405
103433,0.3799981218957526
103434,0.00035072547350591235
103435,0.45752851117507115
103436,0.4298995819090488
103437,0.15659567465006297
103438,0.7352271566682749
103439,0.5032675994210012
103440,0.43692378751184097
103441,0.07371490059601728
103442,0.8058407924046097
103443,0.025200988685975804
103444,0.4929417425634589
103445,0.000123746436147714
103446,0.21767496781186946
103447,0.0394734486925661
103448,0.4253152134979904
103449,0.5269830455397654
103450,0.4960035479847879
103451,0.5031232291996625
103452,0.7011550825441722
103453,0.3990555153921448
103454,0.4184861604431163
103455,0.0014806842178854956
103456,0.3648910405069367
103457,0.6817291762453142
103458,0.19103175988841292
103459,0.2820818123872508
103460,0.003389131835647247
103461,0.2151663283861429
103462,0.4088750778908473
103463,0.4914896974819349
103464,0.4867971099631913
103465,0.4584968154577308
103466,0.523793057764968
103467,0.6155152593174391
103468,0.5432619376620695
103469,0.13861794348540868
103470,0.2638697478598812
103471,0.5442803868978242
103472,0.5450311502398411
103473,0.48823960580029085
103474,0.5473510180325711
103475,0.48831590867071534
103476,0.2810192252796448
103477,0.45687951404916005
103478,0.5754716669754546
103479,0.530847254690087
103480,0.009753306304190986
103481,0.06667562425045706
103482,0.47202106036801333
103483,0.6686910750431058
103484,0.37032932196812607
103485,0.4443865243388679
103486,0.1695208698594457
103487,0.4418880401746383
103488,0.37974900729053074
103489,0.024641741798129776
103490,0.45022060570748396
103491,0.49572149263942844
103492,0.39542334108395205
103493,0.42821171190958945
103494,0.8265703959918773
103495,0.7630479383900564
103496,0.47527124700131773
103497,0.42388673450714065
103498,0.11354187299222364
103499,0.5875903011611846
103500,0.601702848810189
103501,0.04092165416257937
103502,0.49342096655597295
103503,0.2172853621556524
103504,0.579182982234344
103505,0.5119391570764456
103506,0.5414849953545946
103507,0.5963127959562854
103508,0.5089118581559106
103509,0.006591898853298337
103510,0.40201092652944714
103511,0.992689452122079
103512,0.5930510181203958
103513,0.6008864212542084
103514,0.528772597165904
103515,0.4735583737985265
103516,0.1776945157261085
103517,0.40070847936458803
103518,0.33976752503254964
103519,0.762682258750342
103520,0.35609663317618623
103521,0.5246357281973574
103522,0.9637095176503438
103523,0.5521700920924163
103524,0.2236856424181051
103525,0.6259830756329796
103526,0.46625771223061113
103527,0.04934134584034656
103528,0.047749460555870336
103529,0.023880186450496225
103530,0.04344555332618381
103531,0.34778617030835485
103532,0.005602630807511957
103533,0.42149595507749626
103534,0.4461787034256159
103535,0.5919272069341714
103536,0.426339779388277
103537,0.5044182498138362
103538,0.39053100529090873
103539,0.5188275096039385
103540,0.352401235211714
103541,0.33428823616283293
103542,0.6783912750196607
103543,0.5327997403775719
103544,0.9997578722497501
103545,0.6779286511959883
103546,0.5243079887569414
103547,0.31475343960044716
103548,0.5429688429491052
103549,0.08449904755159908
103550,0.3891379919196714
103551,0.46420684463361295
103552,0.4354208424384954
103553,0.6938619099866876
103554,0.30680428746285243
103555,0.5672822423008803
103556,0.5086594378455022
103557,0.5501949312322691
103558,0.1803405204849718
103559,0.6423704447815196
103560,0.09458302058026313
103561,0.044949541993906605
103562,0.4218842947878838
103563,0.17391138136143083
103564,0.7244502185903687
103565,0.47374196499054855
103566,0.41854574021333274
103567,0.4770771615913132
103568,0.160368350351319
103569,0.7568090891492296
103570,0.5752649661051961
103571,0.5763776299221258
103572,0.6480154142028759
103573,0.8018661168309945
103574,0.0052252690588296125
103575,0.8667612705040613
103576,0.15378130966503528
103577,0.017428766592936924
103578,0.8315389058000919
103579,0.16930068309541976
103580,0.048774178860934915
103581,0.08754542675464519
103582,0.6856406706140068
103583,0.0289628048036994
103584,0.009166507102287638
103585,0.37027676949451477
103586,0.47764550104902
103587,0.48495959413306494
103588,0.10335013152578762
103589,0.3065004470250826
103590,0.8698547596711408
103591,0.5167347407099654
103592,0.6426208474475246
103593,0.5763428698703957
103594,0.7016357051486117
103595,0.5193617954889583
103596,5.215174259994219e-05
103597,0.45738431402533003
103598,0.03692439975288191
103599,0.476638135557919
103600,0.653964791772597
103601,0.6398393440953258
103602,0.00021066742819528584
103603,0.3666909540091546
103604,0.49429910302690283
103605,0.07298125588150253
103606,0.5055697738067764
103607,0.39802814266072206
103608,0.11415284936798703
103609,0.43402853718798107
103610,0.03997957594430636
103611,0.13417587005222534
103612,0.027989343726832056
103613,0.23057335749531035
103614,0.021219528966627536
103615,0.43940796511068847
103616,0.2481773847119565
103617,0.580012716897486
103618,0.029708337682617186
103619,0.23088646766703513
103620,0.45763826592483225
103621,0.023627268376000543
103622,0.2749976394611034
103623,0.2300522346709533
103624,0.21072534401498147
103625,0.3054186602193262
103626,0.02569759202658671
103627,0.5595583134581306
103628,0.017060720532967585
103629,0.43184797225954336
103630,0.015157930700523433
103631,0.39778715870772363
103632,0.5713533100233563
103633,0.11105155570932441
103634,0.0531928076361455
103635,0.1759555608777841
103636,0.16001705194528737
103637,0.306997878288903
103638,0.5510291597672892
103639,0.24650158383688842
103640,0.0587600132803029
103641,0.22618968594786393
103642,0.6648166409286598
103643,0.45232812733977035
103644,0.5198304639163046
103645,0.25640381018779707
103646,0.7027751031134954
103647,0.6352745527927421
103648,0.5384089779595492
103649,0.4757976659023035
103650,0.5356083849627425
103651,0.5593370037761956
103652,0.5062563338452981
103653,0.37625889411314223
103654,0.5017537837351379
103655,0.46662440548728834
103656,0.4497258795827088
103657,0.33968343863142597
103658,0.17787109589512634
103659,0.1452914116301675
103660,0.7321691175392504
103661,0.643023059637322
103662,0.3176812226605367
103663,0.4722710178868308
103664,0.28115277739067407
103665,0.560046495181302
103666,0.516743728562467
103667,0.8796400108569657
103668,0.08502509202276284
103669,0.5364514512871966
103670,0.5261434469269772
103671,0.38223715061372693
103672,0.3047018185890551
103673,0.36734485436887493
103674,0.48871980179630137
103675,0.41618242129245636
103676,0.5497628618503184
103677,0.5358147991952849
103678,0.917335595293162
103679,0.07436683067492161
103680,0.6782503729342924
103681,0.5020126825684857
103682,0.429513566261349
103683,0.49016030081166617
103684,0.5582114401461283
103685,0.16937555164579193
103686,0.2707387805047071
103687,0.47091585736720104
103688,0.7939011541890431
103689,0.505252561264829
103690,0.6448406566689857
103691,0.07260817901632041
103692,0.5560695417555822
103693,0.46388918779372945
103694,0.42714891027987617
103695,0.10577369112459073
103696,0.48021075386374173
103697,0.015467979468300001
103698,0.548271652500164
103699,0.2610162352337846
103700,0.3958382559475006
103701,0.4439248550999397
103702,0.4853576931526613
103703,0.3593297811834877
103704,0.6506973303775521
103705,0.42503707102408167
103706,0.3145084377488706
103707,0.004527342328156138
103708,0.44657973102207305
103709,0.24157633916473512
103710,0.20021003231648546
103711,0.4603528942465515
103712,0.014424363204299356
103713,0.5805470847455978
103714,0.7307833756423603
103715,8.737735921620575e-05
103716,0.401075232808828
103717,0.0916605383071025
103718,0.2313272884011239
103719,0.3867348577509723
103720,1.7719519115375395e-06
103721,0.15519947187127686
103722,0.47021170943416485
103723,0.4527008885528725
103724,0.4320072060181156
103725,0.07621403290514074
103726,0.46911338677641684
103727,0.9210032315781961
103728,0.3993439694300861
103729,0.18838252291045537
103730,0.004329745734001524
103731,0.3910663439083726
103732,0.4144810290969543
103733,0.4298643946849801
103734,0.2254112777531204
103735,0.5529326669223283
103736,0.5339682178363512
103737,0.5942431070930048
103738,0.45140026920088044
103739,0.4497019865134157
103740,0.4391565218889823
103741,0.09559428751371521
103742,0.39331390405377065
103743,0.43341039881239957
103744,0.42613265407483847
103745,0.5966317053991186
103746,0.15650745439226035
103747,0.2594245677561049
103748,0.2822162418386154
103749,0.08634779008349837
103750,0.1229913630115855
103751,0.051745698360668974
103752,0.4806329475427113
103753,0.011206105795815895
103754,0.05050832555060906
103755,0.4682331352183317
103756,0.2540737484884325
103757,0.31232865451082303
103758,0.5536904640276696
103759,0.0324682629583101
103760,0.5167687841607082
103761,0.004778954940285383
103762,0.5061775425568379
103763,0.813531126205224
103764,0.8239840988685978
103765,0.45612631046097185
103766,0.5028552796173397
103767,0.18922309529941675
103768,0.43222972386061304
103769,0.4741281796669481
103770,0.5622410630253337
103771,0.5328510376601896
103772,0.48811543422963405
103773,0.6556760664706357
103774,0.47328782319750323
103775,0.4784302072883272
103776,0.6684196777436353
103777,0.49516511957373965
103778,0.043906816042712196
103779,0.4822432285850321
103780,0.007812074494929061
103781,0.012363764317413165
103782,0.45616370868898526
103783,0.410524025718779
103784,0.15469504292697975
103785,0.38330562851789945
103786,0.01680431493037333
103787,0.44150237863243674
103788,0.08096680087056184
103789,3.4681974904701064e-05
103790,0.6494942437149023
103791,0.4038720410059382
103792,0.1711636881331473
103793,0.3005418662161534
103794,0.7049167296169285
103795,0.31129893772200157
103796,0.33589464202099134
103797,1.1169899358993285e-07
103798,0.6028298032808974
103799,0.1683391197757275
103800,0.16557933516026968
103801,0.46046423542676396
103802,0.154293239175955
103803,0.8780432967713588
103804,0.5568034802007931
103805,0.43795185122990843
103806,0.4240544914420876
103807,0.5700565653290962
103808,0.5045068211547212
103809,0.510468998454209
103810,0.259311964183053
103811,0.47320650298839806
103812,0.28792201454554184
103813,0.46828157953032096
103814,0.6938005086053701
103815,0.4589511569803974
103816,0.0018779407904576744
103817,0.63019726928838
103818,0.37475794017356107
103819,0.8277470944891409
103820,0.5860625374616336
103821,0.38566840330795404
103822,0.5279797718383288
103823,0.8537269261063977
103824,0.09521577929278119
103825,0.22518708153645176
103826,0.017865625185761274
103827,0.39546801993010583
103828,0.46493619209501935
103829,0.380668491497876
103830,0.5841063776305606
103831,0.603091402053792
103832,0.12341067231881424
103833,0.6714183376619491
103834,0.4856724006626447
103835,0.23095315095035163
103836,0.03603961143033569
103837,0.3502746514973313
103838,0.7359178675462734
103839,0.6644029815250896
103840,0.08429899520690326
103841,0.2688700929353267
103842,0.592943275517853
103843,0.45701946223097456
103844,0.5920371954629066
103845,6.67541378173306e-05
103846,0.09959891692097311
103847,0.5077713729245477
103848,0.20179502289219187
103849,0.3279920350095059
103850,0.005256566700899256
103851,0.669523553512872
103852,0.41989405996847967
103853,0.06452581897303933
103854,0.1894498223618745
103855,0.6581916176211724
103856,0.3536354046130098
103857,0.06308615801231093
103858,0.07152063620910885
103859,0.444596415631019
103860,0.42543309945914254
103861,0.17387783610472415
103862,0.03789786377492935
103863,0.0025285306680744297
103864,0.17218715370749813
103865,0.5407137765171803
103866,0.12660115503510372
103867,0.010398706839017226
103868,0.0016219597197055775
103869,2.7060687041836395e-06
103870,0.134798663103099
103871,0.5211353782435345
103872,0.4585862170409657
103873,0.6665488023096149
103874,0.6736921276202011
103875,0.2895582161427588
103876,0.019496002034013662
103877,0.049045615360168465
103878,0.48193636021638314
103879,0.41699976948838274
103880,0.5482718481064222
103881,0.4311944219217709
103882,0.7067676959221422
103883,0.706155242712976
103884,0.7377626604399451
103885,0.47599380715679623
103886,0.4102256941942891
103887,0.49607750395222416
103888,0.37312878308805125
103889,0.35613653921001986
103890,0.03637318032535901
103891,0.5753945416268733
103892,0.6584570593932001
103893,0.47953191526785316
103894,0.796604505987431
103895,0.5186158165046542
103896,0.4948949444822722
103897,0.2358076767350574
103898,0.12247706988378257
103899,0.6349344527249837
103900,0.17158605607909738
103901,0.2820744048666749
103902,0.8222089687457625
103903,0.5044914283821037
103904,0.6149727379371902
103905,0.0022549942953379895
103906,0.017349217152351912
103907,0.023179200214548105
103908,0.48646895594328066
103909,0.4365877940802258
103910,0.6389388959974815
103911,0.4700543118190619
103912,0.4264073736994413
103913,0.2702998124715324
103914,0.4575801074054526
103915,0.004878657497324131
103916,0.4600485606553313
103917,0.5458557001650186
103918,0.3855295716790717
103919,0.45349210705008025
103920,0.8635878268188161
103921,0.6030950737934515
103922,0.38830105113318814
103923,0.5218287331169181
103924,0.4343554441201905
103925,0.2811152324851053
103926,9.210961969580101e-07
103927,0.49505523170055765
103928,0.16131077111445685
103929,0.5108334263628088
103930,6.374971584582865e-12
103931,0.3885064233092914
103932,0.2706821978856869
103933,0.6589609091872612
103934,0.00013394203483712278
103935,0.009055404276156993
103936,0.3170998937596121
103937,0.4529852545025557
103938,0.5443011487031164
103939,0.3434451713840734
103940,0.26188541086091144
103941,0.008147098503101795
103942,0.09875726306683635
103943,0.5754159509668405
103944,0.46668592441586865
103945,0.41881634190697636
103946,0.3602668673576053
103947,0.0002460859376039129
103948,0.12545351049057432
103949,0.5993194143197842
103950,0.46744503916050073
103951,0.3666413022436246
103952,0.4296981737936977
103953,0.509406416002233
103954,0.027598400139640204
103955,0.2904765932624621
103956,0.4074822609835473
103957,0.00995257350730923
103958,0.4715608029880121
103959,0.7211393615161451
103960,0.08579134188222573
103961,0.1868654405377734
103962,0.46399313560967986
103963,0.02285769260173189
103964,0.5247075726516628
103965,0.230442846410857
103966,0.272777103499967
103967,0.3615869056466291
103968,0.011658396738456782
103969,0.006765432212146244
103970,0.220440887736973
103971,0.46699453477234426
103972,0.5964187115531389
103973,0.09253344708966658
103974,0.09069570113605285
103975,0.04071964429087092
103976,0.3965303234886554
103977,0.5367057620927589
103978,0.12300475086628995
103979,0.096018044533202
103980,0.37531375321489063
103981,0.3572297129786341
103982,0.5452884583993707
103983,0.3411259535723714
103984,0.6843476299093197
103985,0.48948574855796373
103986,0.2302589560700889
103987,0.01288399114070839
103988,9.596046801856484e-08
103989,0.550778153643433
103990,0.33150586043603697
103991,0.11742697192327708
103992,0.5814319403515528
103993,0.32662803924850314
103994,0.0843291362278581
103995,0.2571558869646577
103996,0.061564917008525566
103997,0.544595465599109
103998,0.3808618724707329
103999,0.13290237189572593
104000,0.4780123601792282
104001,0.3614274291094441
104002,0.3204561661007806
104003,0.5689439302853406
104004,0.4056624529959765
104005,0.43983859754773397
104006,0.36219995993394166
104007,0.29267785460164214
104008,0.4404071445197975
104009,0.32966171848452874
104010,0.37459487956953447
104011,0.4172647426120246
104012,0.8552090628950784
104013,0.4033051534223346
104014,0.8107119642347833
104015,0.4640333773393658
104016,0.17948393832619122
104017,0.8666402694555844
104018,0.2263924606590683
104019,0.2622180582455191
104020,0.2426588354714772
104021,0.19542361589066887
104022,0.5205284805720265
104023,0.42938765554482633
104024,0.012312552965243858
104025,0.33095849210796763
104026,0.0007584690103220609
104027,0.5217424719321967
104028,0.44631897779877355
104029,0.49534633271172157
104030,0.3009488812009448
104031,0.27750100609917555
104032,0.10617563904437033
104033,0.25876737876384753
104034,0.18916329965417497
104035,0.7246175942894111
104036,0.49651041808462193
104037,0.9820046460954545
104038,0.11456755047268898
104039,0.00016753717537868108
104040,0.10683444512303322
104041,0.5074375332533021
104042,0.3625751268260609
104043,0.023875205156222604
104044,0.039519681799016756
104045,0.40972689370879106
104046,0.28363948927410015
104047,0.44906633158831916
104048,0.4413115874945021
104049,0.2736847564662651
104050,0.049948793405482014
104051,0.6477759139058687
104052,0.3395373641708807
104053,0.5529260598315715
104054,0.10520802904463981
104055,0.2937280814363283
104056,0.4292912158145909
104057,0.3182540755636385
104058,0.07702546412119904
104059,0.4288222198549946
104060,0.5142723459086562
104061,0.48725381539921325
104062,0.44942511426484416
104063,0.08719404800034652
104064,0.5219142018531634
104065,0.5868931631806769
104066,0.5431040393674859
104067,0.3885111708503539
104068,0.5455722631632641
104069,0.3490411466661713
104070,0.4550593484909684
104071,0.9370040855489016
104072,0.4396121662216763
104073,0.4567544535124375
104074,0.17628334498201959
104075,4.520162904188868e-05
104076,0.8068156463253461
104077,0.5777293708193522
104078,0.3097893662204143
104079,0.42741466422383084
104080,0.45070018833936015
104081,0.4096475883079264
104082,0.7125184856612087
104083,0.20714834847069952
104084,0.9711436383517743
104085,0.4560492923760978
104086,0.4490754633663079
104087,0.42553143924737535
104088,0.027616488172899176
104089,0.020705568346583166
104090,0.32539964235510255
104091,0.14567660002099403
104092,0.004436844549324694
104093,0.3580097661704392
104094,0.49050130879965004
104095,0.5172421640000965
104096,0.016637569704784562
104097,0.5417362405813341
104098,0.5309758452638096
104099,0.028086430506285922
104100,0.04359751981640315
104101,0.001773197744889185
104102,0.49315348326286496
104103,0.652484628011488
104104,0.48152723385067675
104105,0.48709590134333297
104106,0.7982248963627445
104107,0.5237851426512097
104108,0.21265845619123944
104109,0.3462180855243412
104110,0.08897942341017194
104111,0.45788353653667907
104112,0.46352505564781443
104113,0.3407913859278991
104114,0.013464986292176394
104115,0.03765389041361348
104116,0.3031565209077725
104117,0.5233287997197199
104118,0.5751581913986435
104119,0.38511649851589824
104120,0.44566318348159023
104121,0.35352150088885814
104122,0.2876319235036541
104123,0.5248847874145548
104124,0.4325028352257661
104125,0.25313485674383274
104126,0.2219906445799358
104127,0.03021632803494289
104128,0.15417645614918252
104129,0.33412767702295415
104130,0.4066207511186988
104131,0.67538545009643
104132,0.4591918230952351
104133,0.28553301616508175
104134,0.30672279022432425
104135,7.222727947563808e-06
104136,0.5813322386191452
104137,0.5233485449794083
104138,0.4356788887418636
104139,0.0049736277859588
104140,0.49985530267793243
104141,0.3876657794456899
104142,0.48818382983578457
104143,0.7154026619693389
104144,0.38908535047622544
104145,0.17895553026901959
104146,0.216275158240439
104147,0.48351224352824274
104148,0.012800969613995452
104149,0.6547790368761133
104150,0.29837503774417656
104151,0.05089063210692242
104152,0.02277127736755571
104153,0.47642428409604937
104154,0.23817329132860446
104155,0.9067073436103938
104156,0.6512637908698801
104157,0.5533936270724561
104158,0.3065951398432699
104159,0.45761191815810104
104160,0.6717332320725007
104161,0.147477204692649
104162,0.6319802810560886
104163,0.25510032354897916
104164,0.5134582184526904
104165,0.4012926801315459
104166,0.31881629419911156
104167,0.020137038872349283
104168,0.31189847294254386
104169,0.06011383064321208
104170,0.45841970086421546
104171,0.5217337624438342
104172,0.12625002706628893
104173,0.5046948989221199
104174,0.03728700210359945
104175,0.43149349744421095
104176,0.0002486262465216732
104177,0.44241173670808054
104178,0.501479418731469
104179,0.25360271408556617
104180,0.4746540656332899
104181,0.057676739599257426
104182,0.1056283420028906
104183,0.5471000754417195
104184,0.36103389095401167
104185,0.4000976124222828
104186,0.19546765304232214
104187,0.4140552362621554
104188,0.43736458512532767
104189,0.20704763356088735
104190,0.31224735819008503
104191,0.39640579400306997
104192,0.6430458995992447
104193,0.4724437739625018
104194,0.436895444746297
104195,0.45275689650809536
104196,0.002444795491773359
104197,0.03739726792221447
104198,0.6438490297162116
104199,0.4243611941046924
104200,0.46006237371866504
104201,0.4096790574030154
104202,0.4355364299618565
104203,0.3599386182363286
104204,0.5100835319200165
104205,0.448774562053055
104206,0.634866074595915
104207,0.4293172722694942
104208,0.49972116497673347
104209,0.3020278256392595
104210,0.008032362952100495
104211,0.2634989290251103
104212,0.5151839156463789
104213,0.608308143880666
104214,0.3851930838650533
104215,0.0027926304461550248
104216,0.45876001846986086
104217,0.5127717543836771
104218,0.17040483421510572
104219,0.6778254151056845
104220,0.3404835441277749
104221,0.46514234106895497
104222,0.995711722114011
104223,0.2847922181819426
104224,0.45783164378797786
104225,0.3561519130592401
104226,0.498501140620409
104227,0.0013702727776907706
104228,0.6701052063492834
104229,0.27691810937408357
104230,0.03706679925789755
104231,0.38309013226952443
104232,0.45441070441566894
104233,0.09475287444710721
104234,0.7677646122900751
104235,0.013804011264299398
104236,0.0021957454028541817
104237,0.00026814200552908736
104238,0.3489137553899147
104239,0.40913052301216146
104240,0.346845320777794
104241,0.42097393617034123
104242,0.4403780589773628
104243,0.5252296634517524
104244,0.01688466923088573
104245,0.5516414743116648
104246,0.2892468616820598
104247,0.006180200949404213
104248,0.674340921415836
104249,0.1705641123019473
104250,0.4587390388825202
104251,0.08171627074782858
104252,0.07525582108496393
104253,0.4236510491705149
104254,0.13296870399898914
104255,0.19924181084346035
104256,0.45311142304236784
104257,0.46728847364713155
104258,0.46834607990077803
104259,0.5370062567581697
104260,0.35998581090777476
104261,0.29773380895984924
104262,0.4976966985611493
104263,0.27916892292870216
104264,0.0007690047030060258
104265,0.5345570191114203
104266,0.40810994936583755
104267,0.6143244212747667
104268,0.012135889086553754
104269,0.039507679644842336
104270,0.2844554214087838
104271,0.2573506263764122
104272,0.5465507412321581
104273,0.26023133408075955
104274,0.010401033600185587
104275,0.5166090645800758
104276,0.26852841447986964
104277,0.5822514689275536
104278,1.2454068490472072e-05
104279,0.2237777758075344
104280,0.0023917835142223394
104281,0.45832623265071254
104282,8.218557715546731e-05
104283,0.26424991095400957
104284,0.04612065678721722
104285,0.45884330689909086
104286,0.536843722235778
104287,0.4663374643205061
104288,0.5094591637198508
104289,0.3517065292899426
104290,0.09025618193788616
104291,0.17134134107036372
104292,0.15720716084661018
104293,0.07498277028906834
104294,0.6940526968513172
104295,0.27782168782736644
104296,0.5537023367922872
104297,6.1935390621722e-08
104298,0.2539381633062158
104299,0.45486825171312106
104300,0.4954603367810412
104301,0.7190743715682847
104302,0.5310346256280963
104303,0.2570532320766576
104304,6.03425294280629e-05
104305,0.10151780150400808
104306,0.5299899061742083
104307,0.5023871404901439
104308,0.37435095348920294
104309,0.17058951261009406
104310,0.43258587495607687
104311,0.5280085226896748
104312,0.3422094686924189
104313,0.1710344730840483
104314,0.41573911824390797
104315,0.6495031276054615
104316,0.5022664376404852
104317,0.4257498851794808
104318,0.508073550643258
104319,0.6866865235065293
104320,0.5473687950742042
104321,0.9419292357059481
104322,0.00033231542925036487
104323,0.6928858991157342
104324,0.19946757109793375
104325,0.15285007404641357
104326,0.8549024139113761
104327,0.16274152729682465
104328,0.6144145756451377
104329,0.8873774324200704
104330,0.5546210183082882
104331,0.3487678060732511
104332,0.22290006836836215
104333,0.01019621267610252
104334,7.515606046762376e-29
104335,0.47252582367467433
104336,0.12640305191038792
104337,0.2630386894198834
104338,0.4838153531319909
104339,0.5435865427948612
104340,0.38457966514199815
104341,0.5211683486169992
104342,0.3321123606651033
104343,0.36262108322756736
104344,0.17682646428293877
104345,0.32140505850043244
104346,0.14386563845788763
104347,0.19270162603475885
104348,0.028892531882339353
104349,0.00020564447034106625
104350,9.871227196358102e-05
104351,0.6081363879877442
104352,0.0028739113428158125
104353,0.48604102055835885
104354,0.28936090379011786
104355,0.33823544351013934
104356,0.29368504419154295
104357,0.7525506473558322
104358,0.4206716766559642
104359,0.531696065112154
104360,0.34351626543697816
104361,0.0158113042532868
104362,0.7874337920336058
104363,0.028456531439563337
104364,0.4009744286683193
104365,0.2081236858856485
104366,0.40684671859003646
104367,0.17668177036866523
104368,0.491376081743099
104369,0.4769751541612076
104370,0.27441809392757355
104371,0.25801762369644415
104372,0.016496645867358405
104373,0.6867782238895923
104374,0.4384383009513158
104375,0.3591900387275368
104376,0.3889221130664924
104377,0.0007171766615212096
104378,0.860101351868588
104379,0.07601442587300049
104380,0.46699772736592376
104381,0.1621578231613677
104382,0.35621411512779866
104383,0.5205222187557613
104384,0.17723705454363606
104385,0.4270831243294521
104386,0.41615535470669773
104387,0.8180558585013197
104388,0.4568175795910777
104389,0.2606096725258013
104390,0.2573079208485708
104391,0.09494872029332342
104392,0.4879370336327423
104393,0.334500609103989
104394,0.14646958896710033
104395,0.4065985536961288
104396,0.7189895914784366
104397,0.4456799053167641
104398,0.5859496832783371
104399,0.1164975565495415
104400,0.49465444199849307
104401,0.38568395983890885
104402,0.7162527082538346
104403,0.3868869383511119
104404,0.0017680600524878558
104405,0.04694793125817466
104406,0.015106580882110135
104407,0.4408122121459677
104408,0.06114359708620144
104409,0.7498780993700875
104410,0.46597259205196256
104411,0.10381994315666924
104412,0.690738214262671
104413,0.12184167093346362
104414,0.012113203171547128
104415,0.506430154110652
104416,0.613502374724952
104417,0.2868349575831554
104418,7.195648032686926e-05
104419,0.053522619849743346
104420,0.5900426672166339
104421,0.28614931310585456
104422,0.14006285485412706
104423,0.31046125872559094
104424,0.0653729527144264
104425,0.6385928740208332
104426,0.13450373276165536
104427,0.0048239725174741045
104428,0.5915803728172582
104429,0.4012842741450821
104430,0.42708295421955933
104431,0.45999212387248306
104432,0.3482592169771713
104433,0.2767129084558428
